----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| image                                                         | #spots | #spots_no_ice | total_intensity | d_min | d_min (distl method 1) | d_min (distl method 2) | #indexed | fraction_indexed |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02780.cbf | 20     | 2             | 5794            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02781.cbf | 22     | 3             | 7371            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02782.cbf | 25     | 3             | 6204            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02783.cbf | 23     | 2             | 5460            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02784.cbf | 22     | 3             | 7081            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02785.cbf | 26     | 4             | 5934            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02786.cbf | 22     | 2             | 6134            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02787.cbf | 386    | 329           | 534329          | 1.68  | 2.19                   | 2.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02788.cbf | 471    | 408           | 454431          | 1.64  | 2.36                   | 2.58                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02789.cbf | 23     | 3             | 5690            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02790.cbf | 377    | 326           | 363788          | 2.20  | 2.37                   | 2.58                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02791.cbf | 28     | 9             | 9104            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02792.cbf | 767    | 690           | 668085          | 2.33  | 3.21                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02793.cbf | 165    | 139           | 152969          | 1.64  | 2.38                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02794.cbf | 22     | 5             | 7294            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02795.cbf | 528    | 476           | 428794          | 1.64  | 2.93                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02796.cbf | 23     | 2             | 6331            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02797.cbf | 24     | 5             | 8044            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02798.cbf | 112    | 89            | 89383           | 1.63  | 2.44                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02799.cbf | 25     | 6             | 7034            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02800.cbf | 22     | 3             | 6193            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02801.cbf | 19     | 3             | 5673            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02802.cbf | 23     | 2             | 5849            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02803.cbf | 20     | 2             | 5394            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02804.cbf | 26     | 2             | 5636            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02805.cbf | 20     | 2             | 7936            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02806.cbf | 25     | 4             | 6988            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02807.cbf | 25     | 4             | 5240            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02808.cbf | 26     | 2             | 5683            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02809.cbf | 25     | 2             | 5946            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02810.cbf | 24     | 3             | 6611            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02811.cbf | 20     | 2             | 5901            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02812.cbf | 22     | 2             | 6734            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02813.cbf | 23     | 3             | 6264            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02814.cbf | 22     | 3             | 6389            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02815.cbf | 24     | 3             | 6576            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02816.cbf | 24     | 4             | 6461            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02817.cbf | 19     | 2             | 8806            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02818.cbf | 26     | 3             | 7007            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02819.cbf | 21     | 2             | 6125            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02820.cbf | 26     | 3             | 6982            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02821.cbf | 21     | 3             | 5383            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02822.cbf | 26     | 3             | 6918            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02823.cbf | 22     | 4             | 6996            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02824.cbf | 23     | 2             | 6064            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02825.cbf | 20     | 2             | 6477            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02826.cbf | 20     | 2             | 6053            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02827.cbf | 20     | 3             | 6117            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02828.cbf | 23     | 3             | 6783            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02829.cbf | 18     | 2             | 7907            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02830.cbf | 23     | 3             | 6562            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02831.cbf | 22     | 2             | 5699            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02832.cbf | 22     | 3             | 6010            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02833.cbf | 22     | 2             | 6164            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02834.cbf | 21     | 2             | 6645            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02835.cbf | 83     | 63            | 51339           | 1.63  | 3.19                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02836.cbf | 22     | 2             | 6297            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02837.cbf | 22     | 2             | 6423            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02838.cbf | 20     | 3             | 6626            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02839.cbf | 23     | 4             | 6618            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02840.cbf | 26     | 4             | 6684            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02841.cbf | 23     | 7             | 9096            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02842.cbf | 22     | 3             | 6949            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02843.cbf | 26     | 5             | 7720            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02844.cbf | 49     | 29            | 23766           | 1.64  | 3.28                   | 2.87                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02845.cbf | 24     | 4             | 7258            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02846.cbf | 21     | 3             | 7391            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02847.cbf | 21     | 2             | 6744            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02848.cbf | 24     | 4             | 6846            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02849.cbf | 24     | 4             | 6663            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02850.cbf | 387    | 330           | 456575          | 1.64  | 2.19                   | 2.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02851.cbf | 22     | 4             | 7406            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02852.cbf | 21     | 3             | 9183            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02853.cbf | 17     | 3             | 8045            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02854.cbf | 23     | 2             | 6142            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02855.cbf | 15     | 3             | 3301            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02856.cbf | 593    | 522           | 685741          | 1.97  | 2.44                   | 2.31                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02857.cbf | 22     | 3             | 6663            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02858.cbf | 19     | 3             | 6023            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02859.cbf | 674    | 593           | 784715          | 2.04  | 2.69                   | 2.43                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02860.cbf | 70     | 45            | 35024           | 1.48  | 3.04                   | 3.18                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02861.cbf | 25     | 4             | 50369           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02862.cbf | 22     | 3             | 6793            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02863.cbf | 24     | 3             | 6565            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02864.cbf | 19     | 4             | 6966            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02865.cbf | 12     | 2             | 6673            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02866.cbf | 530    | 460           | 575221          | 1.94  | 2.58                   | 2.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02867.cbf | 134    | 108           | 86958           | 1.63  | 2.70                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02868.cbf | 23     | 5             | 7897            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02869.cbf | 25     | 7             | 9506            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02870.cbf | 729    | 604           | 971580          | 1.68  | 2.40                   | 2.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02871.cbf | 24     | 4             | 6858            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02872.cbf | 23     | 2             | 6517            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02873.cbf | 17     | 2             | 2759            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02874.cbf | 24     | 3             | 6924            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02875.cbf | 17     | 3             | 6912            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02876.cbf | 13     | 1             | 1279            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02877.cbf | 12     | 2             | 5030            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02878.cbf | 14     | 4             | 5129            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02879.cbf | 19     | 4             | 6791            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02880.cbf | 539    | 456           | 579887          | 1.68  | 2.15                   | 2.43                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02881.cbf | 1506   | 1372          | 1845885         | 2.05  | 2.81                   | 2.58                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02882.cbf | 228    | 199           | 165891          | 1.63  | 3.01                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02883.cbf | 41     | 21            | 20896           | 1.63  | 3.35                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02884.cbf | 35     | 16            | 14529           | 1.64  | 2.38                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02885.cbf | 24     | 3             | 5084            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02886.cbf | 396    | 350           | 319169          | 1.63  | 2.49                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02887.cbf | 23     | 11            | 7052            | 1.64  | 3.65                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02888.cbf | 9      | 1             | 508             |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02889.cbf | 10     | 0             | 0               |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02890.cbf | 16     | 3             | 6516            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02891.cbf | 611    | 500           | 847487          | 1.68  | 2.07                   | 2.16                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02892.cbf | 1150   | 1044          | 1035561         | 2.04  | 2.90                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02893.cbf | 157    | 124           | 90488           | 1.69  | 2.83                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02894.cbf | 26     | 8             | 8357            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02895.cbf | 24     | 5             | 6588            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02896.cbf | 26     | 7             | 7959            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02897.cbf | 25     | 6             | 8150            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02898.cbf | 23     | 2             | 6625            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02899.cbf | 15     | 3             | 6544            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02900.cbf | 12     | 1             | 1425            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02901.cbf | 17     | 3             | 77534           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02902.cbf | 25     | 4             | 6530            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02903.cbf | 23     | 3             | 6838            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02904.cbf | 23     | 2             | 6043            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02905.cbf | 24     | 2             | 6196            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02906.cbf | 23     | 4             | 6767            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02907.cbf | 505    | 436           | 577651          | 1.69  | 2.55                   | 2.43                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02908.cbf | 22     | 3             | 6760            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02909.cbf | 24     | 4             | 6520            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02910.cbf | 23     | 3             | 6306            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02911.cbf | 33     | 5             | 23552           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02912.cbf | 645    | 578           | 679010          | 1.98  | 2.86                   | 2.43                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02913.cbf | 1345   | 1161          | 1906483         | 1.72  | 2.51                   | 2.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02914.cbf | 1014   | 902           | 1010954         | 1.95  | 2.70                   | 2.68                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02915.cbf | 50     | 28            | 20992           | 1.63  | 2.97                   | 3.29                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02916.cbf | 26     | 4             | 7024            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02917.cbf | 23     | 4             | 7106            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02918.cbf | 815    | 665           | 1292229         | 1.71  | 2.20                   | 2.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02919.cbf | 143    | 115           | 109635          | 1.63  | 3.01                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02920.cbf | 25     | 6             | 7857            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02921.cbf | 750    | 655           | 1123420         | 1.74  | 2.39                   | 2.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02922.cbf | 204    | 175           | 179495          | 1.63  | 2.42                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02923.cbf | 24     | 4             | 2503            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02924.cbf | 20     | 2             | 3747            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02925.cbf | 20     | 4             | 4248            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02926.cbf | 20     | 3             | 3605            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02927.cbf | 24     | 2             | 5347            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02928.cbf | 1477   | 1309          | 1840999         | 1.94  | 2.72                   | 2.37                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02929.cbf | 592    | 534           | 481816          | 2.39  | 2.92                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02930.cbf | 21     | 3             | 6563            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02931.cbf | 762    | 612           | 1177760         | 1.72  | 2.09                   | 2.05                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02932.cbf | 1561   | 1310          | 2342803         | 1.67  | 2.27                   | 2.16                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02933.cbf | 280    | 236           | 239953          | 1.63  | 2.33                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02934.cbf | 26     | 3             | 6282            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02935.cbf | 25     | 4             | 6623            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02936.cbf | 28     | 7             | 7536            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02937.cbf | 22     | 4             | 9338            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02938.cbf | 26     | 4             | 7364            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02939.cbf | 23     | 5             | 7103            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02940.cbf | 26     | 4             | 6973            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02941.cbf | 24     | 5             | 7758            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02942.cbf | 26     | 8             | 9694            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02943.cbf | 1068   | 967           | 1221452         | 1.94  | 2.71                   | 2.68                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02944.cbf | 213    | 184           | 179894          | 1.63  | 2.88                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02945.cbf | 25     | 6             | 7505            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02946.cbf | 23     | 4             | 6146            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02947.cbf | 19     | 4             | 2752            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02948.cbf | 30     | 6             | 9530            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02949.cbf | 16     | 1             | 1634            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02950.cbf | 34     | 4             | 2990            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02951.cbf | 27     | 6             | 6494            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02952.cbf | 28     | 4             | 6213            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02953.cbf | 147    | 121           | 137177          | 1.64  | 2.52                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02954.cbf | 27     | 5             | 6955            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02955.cbf | 92     | 67            | 64336           | 1.64  | 2.39                   | 2.74                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02956.cbf | 27     | 4             | 6704            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02957.cbf | 25     | 4             | 6632            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02958.cbf | 28     | 6             | 13870           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02959.cbf | 33     | 7             | 7930            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02960.cbf | 36     | 10            | 30658           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02961.cbf | 20     | 3             | 8992            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02962.cbf | 24     | 6             | 9089            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02963.cbf | 27     | 6             | 6909            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/toledo/toledo0018_02964.cbf | 391    | 341           | 406837          | 1.63  | 2.30                   | 2.58                   | 0        | 0.00             |
