----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| image                                                         | #spots | #spots_no_ice | total_intensity | d_min | d_min (distl method 1) | d_min (distl method 2) | #indexed | fraction_indexed |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03031.cbf | 1542   | 1387          | 1419056         | 1.89  | 2.84                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03032.cbf | 758    | 705           | 495417          | 1.46  | 3.56                   | 3.14                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03033.cbf | 88     | 74            | 32553           | 2.89  | 2.89                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03034.cbf | 38     | 25            | 14247           | 4.17  | 3.36                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03035.cbf | 261    | 239           | 160359          | 2.65  | 2.91                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03036.cbf | 23     | 12            | 10309           | 4.68  | 4.68                   | 3.23                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03037.cbf | 121    | 105           | 60315           | 2.99  | 3.31                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03038.cbf | 217    | 197           | 132144          | 2.22  | 2.64                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03039.cbf | 461    | 421           | 322253          | 2.04  | 2.92                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03040.cbf | 42     | 30            | 21445           | 2.85  | 3.35                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03041.cbf | 24     | 12            | 8688            | 9.50  | 9.50                   | 4.41                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03042.cbf | 99     | 83            | 39768           | 3.10  | 3.10                   | 3.27                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03043.cbf | 175    | 156           | 80419           | 2.91  | 3.07                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03044.cbf | 24     | 18            | 7678            | 4.09  | 4.09                   | 3.53                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03045.cbf | 12     | 3             | 1575            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03046.cbf | 13     | 2             | 1955            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03047.cbf | 75     | 60            | 37917           | 1.59  | 2.72                   | 3.42                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03048.cbf | 85     | 63            | 46010           | 2.30  | 3.52                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03049.cbf | 193    | 171           | 132288          | 2.91  | 3.12                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03050.cbf | 369    | 316           | 285045          | 2.01  | 2.62                   | 2.58                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03051.cbf | 424    | 382           | 317024          | 1.96  | 2.53                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03052.cbf | 628    | 579           | 411984          | 2.17  | 3.44                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03053.cbf | 700    | 621           | 715218          | 1.95  | 2.87                   | 2.68                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03054.cbf | 859    | 743           | 888881          | 1.69  | 2.22                   | 2.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03055.cbf | 526    | 468           | 421609          | 2.02  | 2.23                   | 2.62                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03056.cbf | 895    | 781           | 859983          | 1.31  | 2.57                   | 2.23                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03057.cbf | 261    | 232           | 156479          | 2.61  | 2.91                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03058.cbf | 963    | 891           | 753457          | 1.90  | 3.10                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03059.cbf | 645    | 601           | 445775          | 2.01  | 3.59                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03060.cbf | 901    | 828           | 779604          | 1.87  | 2.88                   | 2.92                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03061.cbf | 335    | 297           | 268198          | 2.13  | 2.68                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03062.cbf | 59     | 40            | 22677           | 2.67  | 3.50                   | 3.52                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03063.cbf | 488    | 451           | 327842          | 2.44  | 3.36                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03064.cbf | 42     | 23            | 13841           | 2.14  | 3.78                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03065.cbf | 324    | 294           | 204847          | 2.44  | 3.16                   | 3.14                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03066.cbf | 29     | 11            | 7124            | 1.60  | 3.87                   | 3.01                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03067.cbf | 403    | 367           | 248643          | 2.51  | 3.18                   | 3.02                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03068.cbf | 130    | 111           | 63072           | 2.89  | 3.12                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03069.cbf | 254    | 230           | 137313          | 2.70  | 2.87                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03070.cbf | 594    | 488           | 600983          | 1.40  | 2.19                   | 2.40                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03071.cbf | 328    | 298           | 231428          | 2.50  | 2.83                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03072.cbf | 508    | 465           | 381117          | 2.20  | 2.46                   | 3.01                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03073.cbf | 165    | 136           | 110182          | 2.14  | 2.59                   | 3.05                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03074.cbf | 353    | 296           | 310772          | 1.90  | 2.26                   | 2.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03075.cbf | 78     | 58            | 38500           | 3.24  | 3.30                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03076.cbf | 703    | 636           | 525037          | 1.96  | 2.76                   | 2.92                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03077.cbf | 144    | 121           | 80677           | 3.43  | 3.43                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03078.cbf | 129    | 98            | 66337           | 3.65  | 3.00                   | 3.52                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03079.cbf | 339    | 302           | 220909          | 2.18  | 2.68                   | 2.95                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03080.cbf | 241    | 207           | 157442          | 2.11  | 2.62                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03081.cbf | 39     | 24            | 12686           | 3.23  | 3.23                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03082.cbf | 58     | 39            | 22300           | 2.17  | 2.69                   | 3.87                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03083.cbf | 55     | 35            | 22572           | 1.68  | 3.85                   | 3.64                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03084.cbf | 696    | 643           | 528166          | 2.11  | 3.19                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03085.cbf | 448    | 410           | 274200          | 2.21  | 2.94                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03086.cbf | 235    | 211           | 147042          | 3.13  | 3.13                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03087.cbf | 261    | 241           | 164741          | 3.64  | 3.65                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03088.cbf | 216    | 187           | 129585          | 2.70  | 2.87                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03089.cbf | 444    | 407           | 319558          | 2.13  | 2.57                   | 3.04                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03090.cbf | 57     | 41            | 26385           | 2.46  | 2.46                   | 3.47                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03091.cbf | 26     | 9             | 5426            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03092.cbf | 911    | 817           | 596514          | 1.99  | 3.07                   | 3.02                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03093.cbf | 367    | 326           | 264003          | 1.93  | 2.62                   | 2.69                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03094.cbf | 422    | 380           | 289548          | 1.62  | 2.59                   | 2.77                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03095.cbf | 208    | 180           | 130924          | 1.61  | 2.48                   | 2.88                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03096.cbf | 325    | 293           | 193935          | 1.61  | 2.80                   | 3.23                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03097.cbf | 720    | 656           | 621407          | 2.19  | 2.51                   | 2.89                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03098.cbf | 632    | 571           | 431704          | 2.10  | 3.12                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03099.cbf | 159    | 143           | 86780           | 2.16  | 2.85                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03100.cbf | 203    | 177           | 110912          | 2.31  | 3.10                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03101.cbf | 133    | 113           | 72991           | 2.14  | 3.06                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03102.cbf | 262    | 234           | 177516          | 2.01  | 2.49                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03103.cbf | 241    | 217           | 167524          | 2.15  | 2.54                   | 2.92                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03104.cbf | 40     | 20            | 13425           | 4.43  | 3.77                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03105.cbf | 24     | 9             | 4670            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03106.cbf | 92     | 74            | 52925           | 1.60  | 3.76                   | 3.80                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03107.cbf | 533    | 487           | 357327          | 1.68  | 2.49                   | 3.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03108.cbf | 70     | 51            | 31370           | 1.68  | 2.73                   | 2.79                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03109.cbf | 160    | 139           | 97714           | 2.32  | 3.31                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03110.cbf | 381    | 342           | 254377          | 2.11  | 2.82                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03111.cbf | 487    | 455           | 338604          | 2.15  | 3.14                   | 2.92                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03112.cbf | 473    | 433           | 313832          | 2.19  | 3.03                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03113.cbf | 860    | 785           | 669492          | 1.97  | 2.97                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03114.cbf | 1185   | 1088          | 901755          | 2.08  | 3.10                   | 2.90                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03115.cbf | 313    | 273           | 195321          | 1.62  | 2.71                   | 3.04                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03116.cbf | 421    | 393           | 230187          | 2.84  | 3.61                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03117.cbf | 111    | 97            | 67035           | 3.02  | 3.02                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03118.cbf | 159    | 140           | 84489           | 1.63  | 3.30                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03119.cbf | 276    | 249           | 171598          | 2.15  | 3.02                   | 3.20                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03120.cbf | 321    | 294           | 216335          | 2.11  | 2.44                   | 3.23                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03121.cbf | 553    | 505           | 336574          | 2.25  | 3.15                   | 3.27                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03122.cbf | 276    | 242           | 157189          | 2.17  | 3.11                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03123.cbf | 508    | 460           | 347078          | 2.11  | 2.79                   | 2.89                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03124.cbf | 260    | 230           | 154510          | 2.82  | 2.94                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03125.cbf | 1355   | 1227          | 1069784         | 1.93  | 3.03                   | 2.87                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03126.cbf | 642    | 592           | 432659          | 2.39  | 3.60                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03127.cbf | 407    | 369           | 396246          | 2.16  | 2.73                   | 3.03                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03128.cbf | 390    | 337           | 291024          | 2.16  | 2.72                   | 3.02                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03129.cbf | 551    | 494           | 414337          | 1.96  | 2.70                   | 2.68                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03130.cbf | 163    | 146           | 99721           | 1.63  | 3.23                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03131.cbf | 610    | 557           | 408042          | 2.56  | 2.86                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03132.cbf | 297    | 265           | 178256          | 1.63  | 3.02                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03133.cbf | 345    | 295           | 222971          | 1.64  | 3.11                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03134.cbf | 143    | 118           | 90159           | 3.37  | 3.47                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03135.cbf | 201    | 169           | 110085          | 1.68  | 2.77                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03136.cbf | 291    | 256           | 182411          | 1.64  | 2.49                   | 3.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03137.cbf | 197    | 168           | 111109          | 2.32  | 3.26                   | 3.52                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03138.cbf | 295    | 263           | 170689          | 2.31  | 2.49                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03139.cbf | 475    | 429           | 343250          | 2.11  | 2.94                   | 2.90                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03140.cbf | 117    | 98            | 73141           | 1.63  | 3.41                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03141.cbf | 254    | 225           | 157782          | 2.39  | 2.80                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03142.cbf | 22     | 10            | 9943            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03143.cbf | 376    | 338           | 257953          | 1.63  | 3.06                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03144.cbf | 278    | 244           | 161896          | 1.63  | 2.94                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03145.cbf | 42     | 25            | 17679           | 1.63  | 4.02                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03146.cbf | 310    | 274           | 248734          | 1.71  | 2.28                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03147.cbf | 141    | 115           | 79331           | 1.63  | 3.43                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03148.cbf | 195    | 169           | 120646          | 1.63  | 2.70                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03149.cbf | 810    | 753           | 821194          | 2.45  | 3.61                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03150.cbf | 709    | 658           | 509752          | 2.02  | 3.49                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03151.cbf | 950    | 861           | 694565          | 2.09  | 2.88                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03152.cbf | 121    | 98            | 58712           | 1.63  | 3.02                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03153.cbf | 16     | 2             | 1685            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03154.cbf | 218    | 193           | 130752          | 1.63  | 3.25                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03155.cbf | 133    | 109           | 71539           | 1.63  | 3.39                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03156.cbf | 672    | 615           | 503036          | 2.05  | 3.10                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03157.cbf | 765    | 714           | 504523          | 1.67  | 3.44                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03158.cbf | 223    | 207           | 140394          | 3.03  | 3.04                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03159.cbf | 376    | 348           | 237862          | 2.16  | 4.10                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03160.cbf | 367    | 340           | 215261          | 2.70  | 3.55                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03161.cbf | 1027   | 948           | 829126          | 1.95  | 3.25                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03162.cbf | 864    | 797           | 634897          | 2.14  | 3.24                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03163.cbf | 50     | 36            | 23909           | 1.63  | 3.25                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03164.cbf | 29     | 20            | 10545           | 4.42  | 4.05                   | 3.53                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03165.cbf | 56     | 36            | 31216           | 1.62  | 4.00                   | 3.49                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03166.cbf | 28     | 8             | 12450           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03167.cbf | 128    | 104           | 72882           | 1.63  | 2.87                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03168.cbf | 40     | 17            | 12348           | 3.74  | 2.70                   | 3.39                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03169.cbf | 311    | 277           | 208491          | 2.67  | 2.89                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03170.cbf | 61     | 41            | 28552           | 1.63  | 2.97                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03171.cbf | 104    | 82            | 62749           | 1.63  | 3.64                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03172.cbf | 841    | 771           | 647289          | 2.14  | 3.25                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03173.cbf | 415    | 379           | 293316          | 1.63  | 2.81                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03174.cbf | 462    | 418           | 334262          | 1.67  | 2.92                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03175.cbf | 309    | 277           | 199049          | 2.20  | 3.10                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03176.cbf | 60     | 40            | 26654           | 1.70  | 3.22                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03177.cbf | 128    | 117           | 77532           | 3.71  | 3.55                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03178.cbf | 1047   | 963           | 1073765         | 2.10  | 3.30                   | 2.64                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03179.cbf | 610    | 567           | 465673          | 2.15  | 3.29                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03180.cbf | 302    | 285           | 197881          | 2.01  | 3.61                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03181.cbf | 474    | 443           | 363548          | 2.30  | 3.40                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03182.cbf | 1041   | 941           | 1278671         | 1.83  | 2.80                   | 2.69                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03183.cbf | 1208   | 1111          | 1004051         | 1.95  | 3.19                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03184.cbf | 837    | 763           | 708280          | 2.03  | 3.12                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03185.cbf | 737    | 692           | 441836          | 2.89  | 4.20                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03186.cbf | 319    | 299           | 147128          | 2.46  | 3.74                   | 3.27                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03187.cbf | 246    | 226           | 113409          | 2.15  | 2.54                   | 2.92                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_03188.cbf | 579    | 524           | 311335          | 2.47  | 3.58                   | 2.93                   | 0        | 0.00             |
